,endTime,artistName,trackName,msPlayed,track_id,artist_name_track,artist_pop,album,track_pop,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
378,11/03/2023 17:00,Dance Fruits Music,SUMMER JAM,650,6FhhABinxDtRNKsicIv1EF,Dance Fruits Music,76,SUMMER JAM,56,lo-fi product,,,,,,,,,0.665,0.896,-6.446,0.0439,0.0989,4.80E-06,0.423,0.202,125.02,142080,4
379,11/03/2023 17:00,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
380,11/03/2023 17:00,MEDUZA,Bad Memories,464,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
381,11/03/2023 17:00,Alesso,When I’m Gone (with Katy Perry),626,5902W4uHWzhtOff1UK7the,Alesso,76,When I’m Gone (with Katy Perry),78,dance pop,edm,pop,pop dance,tropical house,,,,,0.685,0.886,-4.179,0.034,0.028,0,0.481,0.615,125.034,161267,4
382,11/03/2023 17:00,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",673,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
383,11/03/2023 17:00,Dance Fruits Music,The Rhythm Of The Night,580,1BXfDqPvs6SJbAcOEK40Z3,MELON,73,The Rhythm of the Night,66,lo-fi cover,slap house,,,,,,,,0.637,0.917,-5.155,0.0517,0.0032,0.566,0.294,0.104,128.018,189375,4
384,11/03/2023 17:00,Dance Fruits Music,Drunken Sailor (Sea Shanty),4551,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
385,11/03/2023 17:00,Shouse,Love Tonight (David Guetta Remix Edit),1044,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
386,11/03/2023 16:57,MELON,Blue (Da Ba Dee),17754,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
387,11/03/2023 16:57,Öwnboss,Move Your Body,7407,6GomT970rCOkKAyyrwJeZi,Öwnboss,67,Move Your Body,80,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
388,11/03/2023 16:57,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
389,11/03/2023 16:54,Dance Fruits Music,Hello,158181,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
390,11/03/2023 16:52,Dance Fruits Music,Better Off Alone,155559,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
391,11/03/2023 16:49,Alesso,When I’m Gone (with Katy Perry),161266,5902W4uHWzhtOff1UK7the,Alesso,76,When I’m Gone (with Katy Perry),78,dance pop,edm,pop,pop dance,tropical house,,,,,0.685,0.886,-4.179,0.034,0.028,0,0.481,0.615,125.034,161267,4
392,11/03/2023 16:46,Tiësto,Don't Be Shy,140500,0bI7K9Becu2dtXK1Q3cZNB,Tiësto,85,Don't Be Shy,81,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,,0.77,0.787,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,4
393,11/03/2023 16:44,Dance Fruits Music,SUMMER JAM,142080,6FhhABinxDtRNKsicIv1EF,Dance Fruits Music,76,SUMMER JAM,56,lo-fi product,,,,,,,,,0.665,0.896,-6.446,0.0439,0.0989,4.80E-06,0.423,0.202,125.02,142080,4
394,11/03/2023 16:42,Dance Fruits Music,STAY,122056,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,63,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
395,11/03/2023 16:40,Dance Fruits Music,The Rhythm Of The Night,148062,1BXfDqPvs6SJbAcOEK40Z3,MELON,73,The Rhythm of the Night,66,lo-fi cover,slap house,,,,,,,,0.637,0.917,-5.155,0.0517,0.0032,0.566,0.294,0.104,128.018,189375,4
396,11/03/2023 16:37,ATB,Your Love (9PM),150052,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
397,11/03/2023 16:35,Shouse,Love Tonight (David Guetta Remix Edit),158095,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
398,11/03/2023 16:32,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
399,11/03/2023 16:30,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
400,11/03/2023 16:27,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
401,11/03/2023 16:27,Shouse,Love Tonight (David Guetta Remix Edit),4254,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
402,11/03/2023 16:27,Dance Fruits Music,Drunken Sailor (Sea Shanty),325,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
403,11/03/2023 16:25,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
404,11/03/2023 16:22,Shouse,Love Tonight (David Guetta Remix Edit),14819,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
405,11/03/2023 16:22,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
406,11/03/2023 16:22,Dance Fruits Music,Drunken Sailor (Sea Shanty),417,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
407,11/03/2023 16:19,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
408,11/03/2023 16:17,Shouse,Love Tonight (David Guetta Remix Edit),4650,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
409,11/03/2023 16:17,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
410,11/03/2023 16:17,Dance Fruits Music,Drunken Sailor (Sea Shanty),2832,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
411,11/03/2023 16:14,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
412,11/03/2023 16:11,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,4cG7HUWYHBV6R6tHn1gxrl,Riton,68,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
413,11/03/2023 16:09,Dance Fruits Music,Freed From Desire,144065,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
414,11/03/2023 16:06,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
415,11/03/2023 16:04,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
416,11/03/2023 16:02,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
417,11/03/2023 16:00,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
418,11/03/2023 15:58,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
419,11/03/2023 15:56,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
420,11/03/2023 15:54,TheFatRat,Unity,1764,47qYqGPgMTh3l1PRKBHEfI,TheFatRat,67,Unity,64,speedrun,,,,,,,,,0.707,0.88,-3.211,0.0317,0.00424,0.0379,0.0534,0.565,105.003,249286,4
421,11/03/2023 11:06,TheFatRat,Unity,3826,47qYqGPgMTh3l1PRKBHEfI,TheFatRat,67,Unity,64,speedrun,,,,,,,,,0.707,0.88,-3.211,0.0317,0.00424,0.0379,0.0534,0.565,105.003,249286,4
422,11/03/2023 11:06,DOES,紅蓮,243000,0ldzDKNON23ajcssPHjTKH,DOES,47,DOES,53,anime rock,j-poprock,j-rock,,,,,,,0.428,0.931,-2.628,0.05,5.82E-06,1.50E-06,0.0746,0.575,93.984,243000,4
423,11/03/2023 11:02,Alsina August,Swimming Pools,15048,6REbwUNlppTfcnV4d4ZoZi,Kendrick Lamar,89,Swimming Pools (Drank),79,conscious hip hop,hip hop,rap,west coast rap,,,,,,0.577,0.447,-5.892,0.277,0.00627,0.00022,0.0899,0.189,74.236,247800,4
424,11/03/2023 11:01,Aktive,Higher,198620,1dHW6MypbqYUzRXAItBQ07,Aktive,50,Higher,65,dancefloor dnb,,,,,,,,,0.491,0.994,-2.122,0.0744,0.041,0.0471,0.343,0.763,174.039,198621,4
425,11/03/2023 10:58,Maxim,Sarutari criminale,222468,3jnCVTf90gRbNpESSzJ2Ou,Maxim,24,Sarutari criminale,32,,,,,,,,,,0.654,0.79,-6.702,0.0457,0.0152,0.000212,0.0967,0.604,160.032,222469,4
426,11/03/2023 10:54,Céline Dion,The Prayer,101901,6zlY4xmlgqvn4LxjzoS2mz,Céline Dion,74,These are Special Times,63,canadian pop,,,,,,,,,0.186,0.321,-8.513,0.0338,0.821,3.59E-06,0.115,0.0505,81.915,268933,5
427,11/03/2023 10:47,Eros Ramazzotti,Una Emocion para Siempre,236586,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,70,9 (Spanish Version),62,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43E-05,0.291,0.862,119.869,236587,4
428,11/03/2023 10:43,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
429,11/03/2023 10:41,Öwnboss,Move Your Body,157444,6GomT970rCOkKAyyrwJeZi,Öwnboss,67,Move Your Body,80,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
430,11/03/2023 10:38,MELON,Blue (Da Ba Dee),132479,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
431,11/03/2023 10:36,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
432,11/03/2023 10:33,Dance Fruits Music,Hello,158181,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
433,11/03/2023 10:31,Dance Fruits Music,Better Off Alone,155559,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
434,11/03/2023 10:28,Alesso,When I’m Gone (with Katy Perry),161266,5902W4uHWzhtOff1UK7the,Alesso,76,When I’m Gone (with Katy Perry),78,dance pop,edm,pop,pop dance,tropical house,,,,,0.685,0.886,-4.179,0.034,0.028,0,0.481,0.615,125.034,161267,4
435,11/03/2023 10:26,Tiësto,Don't Be Shy,140500,0bI7K9Becu2dtXK1Q3cZNB,Tiësto,85,Don't Be Shy,81,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,,0.77,0.787,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,4
436,11/03/2023 10:23,Dance Fruits Music,SUMMER JAM,142080,6FhhABinxDtRNKsicIv1EF,Dance Fruits Music,76,SUMMER JAM,56,lo-fi product,,,,,,,,,0.665,0.896,-6.446,0.0439,0.0989,4.80E-06,0.423,0.202,125.02,142080,4
437,11/03/2023 10:21,Dance Fruits Music,STAY,122056,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,63,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
438,11/03/2023 10:19,Dance Fruits Music,The Rhythm Of The Night,148062,1BXfDqPvs6SJbAcOEK40Z3,MELON,73,The Rhythm of the Night,66,lo-fi cover,slap house,,,,,,,,0.637,0.917,-5.155,0.0517,0.0032,0.566,0.294,0.104,128.018,189375,4
439,11/03/2023 10:16,ATB,Your Love (9PM),150052,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
440,11/03/2023 10:14,Shouse,Love Tonight (David Guetta Remix Edit),158095,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
441,11/03/2023 10:11,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
442,11/03/2023 10:09,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
443,11/03/2023 10:06,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,4cG7HUWYHBV6R6tHn1gxrl,Riton,68,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
444,11/03/2023 10:03,Dance Fruits Music,Freed From Desire,144065,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
445,11/03/2023 10:01,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
446,11/03/2023 09:59,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
447,11/03/2023 09:57,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
448,11/03/2023 09:55,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
449,11/03/2023 09:53,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
450,11/03/2023 09:51,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
451,11/03/2023 09:49,ATB,Your Love (9PM),96098,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
452,11/03/2023 09:39,Shouse,Love Tonight (David Guetta Remix Edit),158095,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
453,11/03/2023 09:36,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
454,11/03/2023 09:34,Gabry Ponte,Thunder,317222,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
455,11/03/2023 09:28,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
456,11/03/2023 09:28,Dance Fruits Music,Drunken Sailor (Sea Shanty),325,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
457,11/03/2023 09:28,Shouse,Love Tonight (David Guetta Remix Edit),1560,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
458,11/03/2023 09:26,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
459,11/03/2023 09:23,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,1857,4cG7HUWYHBV6R6tHn1gxrl,Riton,68,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
460,11/03/2023 09:23,Dance Fruits Music,Freed From Desire,74025,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
461,11/03/2023 09:22,Dance Fruits Music,One More Time,47823,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,78,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
462,11/03/2023 09:21,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
463,11/03/2023 09:19,Dance Fruits Music,Rise Up,11876,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
464,11/03/2023 09:19,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
465,11/03/2023 09:17,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
466,11/03/2023 09:15,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
467,11/03/2023 09:13,Dance Fruits Music,Drunken Sailor (Sea Shanty),37964,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
468,11/03/2023 08:45,Justin Timberlake,My Love (feat. T.I.),262975,4NeOWqHmlrGRuBvsLJC9rL,Justin Timberlake,80,FutureSex/LoveSounds Deluxe Edition,74,dance pop,pop,,,,,,,,0.771,0.68,-5.881,0.224,0.277,1.18E-05,0.682,0.808,119.952,276160,4
469,11/03/2023 08:34,Mario Fresh,Inimă stai,2218,4eVAW8DAehFldjMpZoeXe4,Mario Fresh,48,Inimă stai,53,romanian pop,,,,,,,,,0.581,0.636,-4.651,0.114,0.192,2.25E-05,0.132,0.411,125.085,204057,4
470,11/03/2023 08:34,Justin Timberlake,My Love (feat. T.I.),618,4NeOWqHmlrGRuBvsLJC9rL,Justin Timberlake,80,FutureSex/LoveSounds Deluxe Edition,74,dance pop,pop,,,,,,,,0.771,0.68,-5.881,0.224,0.277,1.18E-05,0.682,0.808,119.952,276160,4
471,11/03/2023 08:34,PHARAØH,Down,725,5TrkFfJgrGa1PdAkJO5QAs,Dole & Kom,43,Phara Oh Away,52,deep euro house,organic house,,,,,,,,0.874,0.617,-9.073,0.0521,0.0173,0.861,0.0707,0.0834,119.98,527134,4
472,11/03/2023 08:34,Ricky Martin,Livin' la Vida Loca,1770,0Ph6L4l8dYUuXFmb71Ajnd,Ricky Martin,74,Ricky Martin,76,latin pop,mexican pop,puerto rican pop,,,,,,,0.425,0.954,-3.756,0.0476,0.00414,0,0.0555,0.933,178.043,243160,4
473,11/03/2023 08:17,Yusuf Alev,She Doesn't Mind,74666,1WN5ocXadmLymyf4UMGNX1,Anthony Amorim,42,Sad Forever (Deluxe),55,,,,,,,,,,0.731,0.45,-8.551,0.0356,0.549,0,0.228,0.11,117.125,209743,4
474,10/03/2023 23:35,MARINA,Bubblegum Bitch,59669,6IbnUaczZBT34DhaD6S18F,MARINA,74,Electra Heart (Deluxe),78,metropopolis,pop,pov: indie,uk alternative pop,,,,,,0.495,0.856,-5.123,0.0311,0.000219,0,0.103,0.609,158.024,154667,4
475,10/03/2023 18:28,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
